culture;conduite;variete_n;action;semaine_debut;semaine_fin;mois_debut;mois_fin;commentaire
Panais;PC;2;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Panais;PC;2;Apport de compost;21;21;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Panais;PC;2;Semis direct;22;24;mai;juin;
Panais;PC;2;Récolte;44;48;octobre;novembre;
Pastèque;PC;1;Semis en pot/plant;17;19;avril;mai;
Pastèque;PC;1;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Pastèque;PC;1;Apport de fumier;19;19;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Pastèque;PC;1;Paillage;19;19;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pastèque;PC;1;Plantation;20;22;mai;mai;
Pastèque;PC;1;Récolte;33;38;août;septembre;
Pastèque;SA;1;Semis en pot/plant;12;14;mars;avril;
Pastèque;SA;1;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pastèque;SA;1;Apport de fumier;14;14;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Pastèque;SA;1;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pastèque;SA;1;Plantation;15;17;avril;avril;
Pastèque;SA;1;Récolte;29;33;juillet;août;
Pastèque;SA;2;Semis en pot/plant;14;16;avril;avril;
Pastèque;SA;2;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pastèque;SA;2;Apport de fumier;16;16;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Pastèque;SA;2;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pastèque;SA;2;Plantation;17;19;avril;mai;
Pastèque;SA;2;Récolte;30;34;juillet;août;
Pastèque;SA;3;Semis en pot/plant;17;19;avril;mai;
Pastèque;SA;3;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Pastèque;SA;3;Apport de fumier;19;19;mai;mai;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Pastèque;SA;3;Paillage;19;19;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pastèque;SA;3;Plantation;20;22;mai;mai;
Pastèque;SA;3;Récolte;32;37;août;septembre;
Patate douce;PC;1;Conservation;1;17;janvier;avril;
Patate douce;PC;1;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Patate douce;PC;1;Apport de compost;18;18;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Patate douce;PC;1;Paillage;18;18;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Patate douce;PC;1;Plantation;19;22;mai;mai;
Patate douce;PC;1;Récolte;39;42;septembre;octobre;
Patate douce;PC;1;Conservation;44;52;octobre;décembre;
Patate douce;PC;2;Conservation;1;17;janvier;avril;
Patate douce;PC;2;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Patate douce;PC;2;Apport de compost;21;21;mai;mai;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Patate douce;PC;2;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Patate douce;PC;2;Plantation;22;24;mai;juin;
Patate douce;PC;2;Récolte;39;42;septembre;octobre;
Patate douce;PC;2;Conservation;44;52;octobre;décembre;
Patate douce;SA;1;Conservation;1;15;janvier;avril;
Patate douce;SA;1;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Patate douce;SA;1;Apport de compost;14;14;avril;avril;Compost bien décomposé seulement (pas de matière organique fraîche), sur la planche fraîchement travaillée.
Patate douce;SA;1;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Patate douce;SA;1;Plantation;15;22;avril;mai;
Patate douce;SA;1;Récolte;39;42;septembre;octobre;
Patate douce;SA;1;Conservation;44;52;octobre;décembre;
Persil;PC;1;Semis en pot/plant;3;5;janvier;janvier;
Persil;PC;1;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Persil;PC;1;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;PC;1;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;PC;1;Plantation;9;11;février;mars;
Persil;PC;1;Récolte;19;21;mai;mai;
Persil;PC;1;Récolte;24;26;juin;juin;
Persil;PC;1;Récolte;29;31;juillet;juillet;
Persil;PC;1;Récolte;34;36;août;septembre;
Persil;PC;2;Semis en pot/plant;8;10;février;mars;
Persil;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Persil;PC;2;Apport de compost;12;12;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;PC;2;Plantation;13;15;mars;avril;
Persil;PC;2;Récolte;22;24;mai;juin;
Persil;PC;2;Récolte;27;29;juillet;juillet;
Persil;PC;2;Récolte;32;34;août;août;
Persil;PC;2;Récolte;37;39;septembre;septembre;
Persil;PC;3;Semis en pot/plant;13;15;mars;avril;
Persil;PC;3;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Persil;PC;3;Apport de compost;16;16;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;PC;3;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;PC;3;Plantation;17;19;avril;mai;
Persil;PC;3;Récolte;25;27;juin;juillet;
Persil;PC;3;Récolte;30;32;juillet;août;
Persil;PC;3;Récolte;35;37;août;septembre;
Persil;PC;4;Semis en pot/plant;16;18;avril;avril;
Persil;PC;4;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Persil;PC;4;Apport de compost;19;19;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;PC;4;Paillage;19;19;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;PC;4;Plantation;20;22;mai;mai;
Persil;PC;4;Récolte;27;29;juillet;juillet;
Persil;PC;4;Récolte;32;34;août;août;
Persil;PC;4;Récolte;37;39;septembre;septembre;
Persil;PC;5;Semis en pot/plant;18;20;avril;mai;
Persil;PC;5;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Persil;PC;5;Apport de compost;21;21;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;PC;5;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;PC;5;Plantation;22;24;mai;juin;
Persil;PC;5;Récolte;30;32;juillet;août;
Persil;PC;5;Récolte;35;37;août;septembre;
Persil;SA;1;Récolte;7;9;février;février;
Persil;SA;1;Récolte;13;15;mars;avril;
Persil;SA;1;Semis en pot/plant;29;31;juillet;juillet;
Persil;SA;1;Travail du sol;32;32;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Persil;SA;1;Apport de compost;32;32;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;SA;1;Paillage;32;32;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;SA;1;Plantation;33;35;août;août;
Persil;SA;1;Récolte;43;45;octobre;novembre;
Persil;SA;2;Récolte;10;12;mars;mars;
Persil;SA;2;Récolte;15;17;avril;avril;
Persil;SA;2;Semis en pot/plant;31;33;juillet;août;
Persil;SA;2;Travail du sol;34;34;août;août;Ameublir, décompacter et affiner la planche avant plantation.
Persil;SA;2;Apport de compost;34;34;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;SA;2;Paillage;34;34;août;août;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;SA;2;Plantation;35;37;août;septembre;
Persil;SA;2;Récolte;47;49;novembre;décembre;
Persil;SA;3;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Persil;SA;3;Apport de compost;4;4;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Persil;SA;3;Paillage;4;4;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Persil;SA;3;Plantation;5;7;janvier;février;
Persil;SA;3;Récolte;15;17;avril;avril;
Persil;SA;3;Récolte;20;22;mai;mai;
Persil;SA;3;Récolte;25;27;juin;juillet;
Persil;SA;3;Récolte;30;32;juillet;août;
Persil;SA;3;Semis en pot/plant;50;52;décembre;décembre;
Poireau;PC;1;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;1;Apport de compost;10;10;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;1;Paillage;10;10;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;1;Plantation;11;15;mars;avril;Variétés précoces résistantes à la montaison : Krypton F1, Chiefton F1, Rally F1, Zwitserse Reuzen Lancia
Poireau;PC;1;Récolte;28;35;juillet;août;Variétés précoces résistantes à la montaison : Krypton F1, Chiefton F1, Rally F1, Zwitserse Reuzen Lancia
Poireau;PC;1;Travail du sol;35;35;août;août;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;1;Apport de compost;35;35;août;août;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;1;Semis direct;36;38;septembre;septembre;Variétés précoces résistantes à la montaison : Krypton F1, Chiefton F1, Rally F1, Zwitserse Reuzen Lancia
Poireau;PC;1;Semis en pot/plant;39;41;septembre;octobre;Variétés précoces résistantes à la montaison : Krypton F1, Chiefton F1, Rally F1, Zwitserse Reuzen Lancia
Poireau;PC;2;Semis direct;1;2;janvier;janvier;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;2;Travail du sol;1;1;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;2;Apport de compost;1;1;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;2;Semis en pot/plant;5;7;janvier;février;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;2;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;2;Apport de compost;16;16;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;2;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;2;Plantation;17;19;avril;mai;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;2;Récolte;32;41;août;octobre;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;3;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;3;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;3;Semis direct;9;11;février;mars;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;3;Semis en pot/plant;11;13;mars;mars;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;3;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;3;Apport de compost;21;21;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;3;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;3;Plantation;22;24;mai;juin;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;3;Récolte;37;48;septembre;novembre;Variétés précoces : Krypton F1, Chiefton F1, Surfer F1, Zwitserse Reuzen Lancia
Poireau;PC;4;Récolte;1;9;janvier;février;Variétés d'automne-hiver
Poireau;PC;4;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;4;Apport de compost;8;8;février;février;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;4;Semis direct;9;11;février;mars;Variétés d'automne-hiver
Poireau;PC;4;Semis en pot/plant;11;13;mars;mars;Variétés d'automne-hiver
Poireau;PC;4;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;4;Apport de compost;21;21;mai;mai;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;4;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;4;Plantation;22;24;mai;juin;Variétés d'automne-hiver
Poireau;PC;4;Récolte;44;52;octobre;décembre;Variétés d'automne-hiver
Poireau;PC;5;Récolte;1;13;janvier;mars;Variétés d'automne-hiver
Poireau;PC;5;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;5;Apport de compost;12;12;mars;mars;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;5;Semis direct;13;15;mars;avril;Variétés d'automne-hiver
Poireau;PC;5;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;5;Apport de compost;23;23;juin;juin;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;5;Paillage;23;23;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;5;Plantation;24;26;juin;juin;Variétés d'automne-hiver
Poireau;PC;5;Récolte;48;52;novembre;décembre;Variétés d'automne-hiver
Poireau;PC;6;Récolte;11;15;mars;avril;Variétés d'hiver
Poireau;PC;6;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;PC;6;Apport de compost;14;14;avril;avril;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;6;Semis direct;15;17;avril;avril;Variétés d'hiver
Poireau;PC;6;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;PC;6;Apport de compost;25;25;juin;juin;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;PC;6;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;PC;6;Plantation;26;28;juin;juillet;Variétés d'hiver
Poireau;SA;1;Travail du sol;4;4;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Poireau;SA;1;Apport de compost;4;4;janvier;janvier;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;SA;1;Paillage;4;4;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poireau;SA;1;Plantation;5;9;janvier;février;Variétés précoces très résistantes à la montaison : Krypton F1, Rally F1
Poireau;SA;1;Récolte;21;25;mai;juin;Variétés précoces très résistantes à la montaison : Krypton F1, Rally F1
Poireau;SA;1;Travail du sol;31;31;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Poireau;SA;1;Apport de compost;31;31;juillet;juillet;Compost mûr ou fumier bien décomposé, sur la planche fraîchement travaillée.
Poireau;SA;1;Semis direct;32;34;août;août;Variétés précoces très résistantes à la montaison : Krypton F1, Rally F1
Poireau;SA;1;Semis en pot/plant;36;38;septembre;septembre;Variétés précoces très résistantes à la montaison : Krypton F1, Rally F1
Pois;PC;1;Récolte;19;23;mai;juin;
Pois;PC;1;Travail du sol;41;41;octobre;octobre;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;PC;1;Apport de compost;41;41;octobre;octobre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;1;Semis direct;42;46;octobre;novembre;
Pois;PC;1;Travail du sol;46;46;novembre;novembre;Ameublir, décompacter et affiner la planche avant plantation.
Pois;PC;1;Apport de compost;46;46;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;1;Paillage;46;46;novembre;novembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;PC;1;Plantation;47;49;novembre;décembre;
Pois;PC;2;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;PC;2;Apport de compost;10;10;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;2;Semis direct;11;13;mars;mars;
Pois;PC;2;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Pois;PC;2;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;2;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;PC;2;Plantation;13;15;mars;avril;
Pois;PC;2;Récolte;23;27;juin;juillet;
Pois;PC;3;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;PC;3;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;3;Semis direct;15;17;avril;avril;
Pois;PC;3;Récolte;25;29;juin;juillet;
Pois;PC;4;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;PC;4;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;4;Semis direct;26;28;juin;juillet;
Pois;PC;4;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Pois;PC;4;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;4;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;PC;4;Plantation;28;30;juillet;juillet;
Pois;PC;4;Récolte;34;38;août;septembre;
Pois;PC;5;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;PC;5;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;5;Semis direct;28;30;juillet;juillet;
Pois;PC;5;Travail du sol;29;29;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Pois;PC;5;Apport de compost;29;29;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;PC;5;Paillage;29;29;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;PC;5;Plantation;30;32;juillet;août;
Pois;PC;5;Récolte;36;40;septembre;octobre;
Pois;SA;1;Récolte;15;19;avril;mai;
Pois;SA;1;Travail du sol;41;41;octobre;octobre;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;1;Apport de compost;41;41;octobre;octobre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;1;Semis direct;42;46;octobre;novembre;
Pois;SA;1;Travail du sol;46;46;novembre;novembre;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;1;Apport de compost;46;46;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;1;Paillage;46;46;novembre;novembre;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;1;Plantation;47;49;novembre;décembre;
Pois;SA;2;Semis en pot/plant;1;2;janvier;janvier;
Pois;SA;2;Travail du sol;2;2;janvier;janvier;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;2;Apport de compost;2;2;janvier;janvier;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;2;Paillage;2;2;janvier;janvier;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;2;Plantation;3;5;janvier;janvier;
Pois;SA;2;Récolte;17;21;avril;mai;
Pois;SA;2;Travail du sol;47;47;novembre;novembre;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;2;Apport de compost;47;47;novembre;novembre;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;2;Semis direct;48;52;novembre;décembre;
Pois;SA;3;Travail du sol;5;5;janvier;janvier;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;3;Apport de compost;5;5;janvier;janvier;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;3;Semis direct;6;8;février;février;
Pois;SA;3;Travail du sol;8;8;février;février;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;3;Apport de compost;8;8;février;février;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;3;Paillage;8;8;février;février;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;3;Plantation;9;11;février;mars;
Pois;SA;3;Récolte;19;23;mai;juin;
Pois;SA;4;Travail du sol;10;10;mars;mars;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;4;Apport de compost;10;10;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;4;Semis direct;11;13;mars;mars;Bassinage nécessaire
Pois;SA;4;Travail du sol;12;12;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;4;Apport de compost;12;12;mars;mars;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;4;Paillage;12;12;mars;mars;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;4;Plantation;13;15;mars;avril;Bassinage nécessaire
Pois;SA;4;Récolte;21;25;mai;juin;Bassinage nécessaire
Pois;SA;5;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;5;Apport de compost;14;14;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;5;Semis direct;15;17;avril;avril;Bassinage nécessaire
Pois;SA;5;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;5;Apport de compost;16;16;avril;avril;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;5;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;5;Plantation;17;19;avril;mai;Bassinage nécessaire
Pois;SA;5;Récolte;23;27;juin;juillet;Bassinage nécessaire
Pois;SA;6;Travail du sol;19;19;mai;mai;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;6;Apport de compost;19;19;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;6;Semis direct;20;22;mai;mai;Bassinage nécessaire
Pois;SA;6;Travail du sol;21;21;mai;mai;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;6;Apport de compost;21;21;mai;mai;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;6;Paillage;21;21;mai;mai;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;6;Plantation;22;24;mai;juin;Bassinage nécessaire
Pois;SA;6;Récolte;28;32;juillet;août;Bassinage nécessaire
Pois;SA;7;Travail du sol;23;23;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;7;Apport de compost;23;23;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;7;Semis direct;24;26;juin;juin;Bassinage nécessaire
Pois;SA;7;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;7;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;7;Paillage;25;25;juin;juin;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;7;Plantation;26;28;juin;juillet;Bassinage nécessaire
Pois;SA;7;Récolte;32;36;août;septembre;Bassinage nécessaire
Pois;SA;8;Travail du sol;25;25;juin;juin;Ameublir, décompacter et affiner la planche avant semis direct.
Pois;SA;8;Apport de compost;25;25;juin;juin;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;8;Semis direct;26;28;juin;juillet;
Pois;SA;8;Travail du sol;27;27;juillet;juillet;Ameublir, décompacter et affiner la planche avant plantation.
Pois;SA;8;Apport de compost;27;27;juillet;juillet;Compost mûr uniquement (peu ou pas d'azote), sur la planche fraîchement travaillée.
Pois;SA;8;Paillage;27;27;juillet;juillet;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Pois;SA;8;Plantation;28;30;juillet;juillet;
Pois;SA;8;Récolte;34;38;août;septembre;
Poivron;PC;1;Semis en pot/plant;7;9;février;février;
Poivron;PC;1;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Poivron;PC;1;Apport de fumier;16;16;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Poivron;PC;1;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poivron;PC;1;Plantation;17;19;avril;mai;
Poivron;PC;1;Récolte;34;42;août;octobre;
Poivron;PC;2;Semis en pot/plant;9;11;février;mars;
Poivron;PC;2;Travail du sol;18;18;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Poivron;PC;2;Apport de fumier;18;18;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Poivron;PC;2;Paillage;18;18;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poivron;PC;2;Plantation;19;21;mai;mai;
Poivron;PC;2;Récolte;35;42;août;octobre;
Poivron;SA;1;Semis en pot/plant;5;7;janvier;février;
Poivron;SA;1;Travail du sol;14;14;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Poivron;SA;1;Apport de fumier;14;14;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Poivron;SA;1;Paillage;14;14;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poivron;SA;1;Plantation;15;17;avril;avril;
Poivron;SA;1;Récolte;30;42;juillet;octobre;
Poivron;SA;2;Semis en pot/plant;7;9;février;février;
Poivron;SA;2;Travail du sol;16;16;avril;avril;Ameublir, décompacter et affiner la planche avant plantation.
Poivron;SA;2;Apport de fumier;16;16;avril;avril;Fumier ou compost riche (culture gourmande en azote), sur la planche fraîchement travaillée.
Poivron;SA;2;Paillage;16;16;avril;avril;Paille, BRF ou mulch posé sur la planche préparée, juste avant plantation.
Poivron;SA;2;Plantation;17;19;avril;mai;
Poivron;SA;2;Récolte;32;42;août;octobre;
Pomme de terre;PC;1;Conservation;1;12;janvier;mars;Variétés précoces : 70-90 jours
Pomme de terre;PC;1;Travail du sol;11;11;mars;mars;Ameublir, décompacter et affiner la planche avant plantation.
